09:07:20.768 -> timestamp,accel_x,accel_y,accel_z,sound_level
08:58:08.546 -> 134220,0.023926,-1.014404,0.005493,9
08:58:08.644 -> 134320,0.023438,-1.013794,0.005249,11
08:58:08.744 -> 134420,0.041138,-0.965332,-0.015503,17
08:58:08.843 -> 134520,0.024780,-1.013184,0.002197,49
08:58:08.942 -> 134620,0.024414,-1.013916,0.004517,12
08:58:09.041 -> 134720,0.023804,-1.013550,0.005371,31
08:58:09.140 -> 134820,0.024536,-1.013306,0.004028,12
08:58:09.239 -> 134920,0.023438,-1.013550,0.003296,10
08:58:09.338 -> 135020,0.023682,-1.032227,0.009521,64
08:58:09.437 -> 135120,0.020020,-1.014038,0.003906,13
08:58:09.536 -> 135220,0.023926,-1.014038,0.004395,7
08:58:09.635 -> 135320,0.026855,-1.013428,0.007690,63
08:58:09.733 -> 135420,0.023438,-1.014038,0.003906,19
08:58:09.832 -> 135520,0.017212,-1.032471,0.020142,147
08:58:09.931 -> 135620,0.022583,-1.014526,0.005005,12
08:58:10.029 -> 135720,0.027100,-1.013794,0.006714,8
08:58:10.127 -> 135820,0.022583,-1.014160,0.004761,7
08:58:10.225 -> 135920,0.025024,-1.014893,0.004883,6
08:58:10.323 -> 136020,0.048828,-0.991577,-0.009888,120
08:58:10.422 -> 136120,0.021851,-1.014526,0.005493,14
08:58:10.522 -> 136220,0.022949,-1.013306,0.003784,13
08:58:10.654 -> 136320,0.023926,-1.014282,0.003662,14
08:58:10.754 -> 136420,0.024292,-1.014404,0.004028,10
08:58:10.852 -> 136520,0.020142,-1.011597,-0.000366,17
08:58:10.951 -> 136620,0.024902,-1.013062,0.008423,20
08:58:11.051 -> 136720,0.023682,-1.015503,0.005249,30
08:58:11.149 -> 136820,0.023560,-1.013306,0.004150,20
08:58:11.248 -> 136920,0.023438,-1.013916,0.003662,12
08:58:11.346 -> 137020,-0.002930,-1.127563,0.046509,17
08:58:11.446 -> 137120,0.023804,-1.014038,0.000977,39
08:58:11.544 -> 137220,0.023560,-1.013794,0.004639,18
08:58:11.644 -> 137320,0.022705,-1.014648,0.003174,17
08:58:11.743 -> 137420,0.016724,-1.018433,-0.007690,17
08:58:11.842 -> 137520,0.023804,-1.021973,0.003906,41
08:58:11.941 -> 137620,0.027588,-1.025635,0.010742,68
08:58:12.040 -> 137720,0.023560,-1.015625,0.002075,20
08:58:12.139 -> 137820,0.025146,-1.014771,0.003296,20
08:58:12.238 -> 137920,0.022583,-1.014648,0.003418,18
08:58:12.336 -> 138020,0.023804,-1.013306,0.005737,29
08:58:12.435 -> 138120,0.016113,-1.036499,0.025024,120
08:58:12.534 -> 138220,0.023560,-1.012207,0.005371,25
08:58:12.632 -> 138320,0.023560,-1.013062,0.004761,31
08:58:12.730 -> 138420,0.024414,-1.014160,0.003784,24
08:58:12.828 -> 138520,0.024048,-1.014282,0.004028,20
08:58:12.927 -> 138620,0.036499,-0.998535,-0.004150,139
08:58:13.025 -> 138720,0.024658,-1.012817,0.005249,24
08:58:13.124 -> 138820,0.025146,-1.012695,0.004028,23
08:58:13.222 -> 138920,0.023682,-1.013184,0.004028,19
08:58:13.354 -> 139020,0.023804,-1.013062,0.003906,20
08:58:13.453 -> 139120,0.027100,-1.021851,0.017334,52
08:58:13.552 -> 139220,0.023926,-1.013062,0.005737,23
08:58:13.652 -> 139320,0.022949,-1.013672,0.005127,20
08:58:13.750 -> 139420,0.023071,-1.014038,0.003418,22
08:58:13.849 -> 139520,0.024414,-1.013428,0.006714,25
08:58:13.948 -> 139620,0.008667,-1.109619,0.029419,24
08:58:14.045 -> 139720,0.023193,-1.014648,0.000854,46
08:58:14.145 -> 139820,0.024292,-1.013916,0.006592,82
08:58:14.243 -> 139920,0.023682,-1.014160,0.003784,56
08:58:14.343 -> 140020,0.023315,-1.013672,0.004639,57
08:58:14.442 -> 140120,0.023926,-1.015625,0.004150,38
08:58:14.541 -> 140220,0.020142,-1.023071,0.007324,72
08:58:14.640 -> 140320,0.023315,-1.014526,0.004395,69
08:58:14.739 -> 140420,0.023193,-1.013550,0.004150,87
08:58:14.838 -> 140520,0.023560,-1.013672,0.004639,120
08:58:14.938 -> 140620,0.023438,-1.014404,0.003540,41
08:58:15.036 -> 140720,0.025635,-1.002930,0.000122,123
08:58:15.136 -> 140820,0.025757,-1.009277,0.006958,34
08:58:15.234 -> 140920,0.024536,-1.013550,0.004028,40
08:58:15.334 -> 141020,0.023193,-1.014893,0.004395,40
08:58:15.432 -> 141120,0.023804,-1.013306,0.003906,55
08:58:15.530 -> 141220,0.023315,-0.995117,-0.020996,132
08:58:15.629 -> 141320,0.024170,-1.012207,0.002808,42
08:58:15.727 -> 141420,0.023682,-1.015869,0.004883,50
08:58:15.826 -> 141520,0.023560,-1.013550,0.005249,29
08:58:15.925 -> 141620,0.022705,-1.014404,0.003784,43
08:58:16.022 -> 141720,0.010254,-1.048218,0.021851,66
08:58:16.153 -> 141820,0.025757,-1.010498,0.005249,39
08:58:16.253 -> 141920,0.024048,-1.016113,0.004272,45
08:58:16.351 -> 142020,0.023193,-1.013794,0.004272,51
08:58:16.451 -> 142120,0.024536,-1.013184,0.005371,39
08:58:16.549 -> 142220,0.019043,-1.036011,-0.004028,44
08:58:16.648 -> 142320,0.024292,-1.011963,0.001831,54
08:58:16.747 -> 142420,0.023193,-1.013428,0.005859,41
08:58:16.846 -> 142520,0.024414,-1.013672,0.004028,38
08:58:16.946 -> 142620,0.024902,-1.013550,0.005981,35
08:58:17.044 -> 142720,0.026001,-1.031494,0.005249,39
08:58:17.144 -> 142820,0.021484,-1.030273,0.006592,68
08:58:17.244 -> 142920,0.022827,-1.013794,0.000732,20
08:58:17.343 -> 143020,0.023438,-1.014893,0.003906,31
08:58:17.441 -> 143120,0.024292,-1.014038,0.005249,30
08:58:17.539 -> 143220,0.024902,-1.013794,0.004883,33
08:58:17.639 -> 143320,0.022339,-1.022827,0.011353,139
08:58:17.738 -> 143420,0.024780,-1.013672,0.005371,23
08:58:17.837 -> 143520,0.024902,-1.013428,0.004639,20
08:58:17.934 -> 143620,0.023560,-1.013916,0.004517,26
08:58:18.034 -> 143720,0.023315,-1.013550,0.005005,32
08:58:18.134 -> 143820,0.035278,-0.989502,-0.013916,137
08:58:18.233 -> 143920,0.025757,-1.013794,0.006592,29
08:58:18.332 -> 144020,0.021729,-1.015259,0.003052,30
08:58:18.430 -> 144120,0.025269,-1.015259,0.003906,30
08:58:18.528 -> 144220,0.025269,-1.012085,0.006470,32
08:58:18.627 -> 144320,0.010864,-1.012207,-0.004761,90
08:58:18.726 -> 144420,0.023193,-1.015991,0.003174,24
08:58:18.823 -> 144520,0.023682,-1.014160,0.004028,30
08:58:18.922 -> 144620,0.023315,-1.013672,0.004395,21
08:58:19.054 -> 144720,0.024536,-1.013672,0.005005,26
08:58:19.153 -> 144820,-0.019653,-1.118164,0.041138,27
08:58:19.251 -> 144920,0.021851,-1.018677,0.010620,48
08:58:19.351 -> 145020,0.024048,-1.014038,0.006714,29
08:58:19.450 -> 145120,0.024292,-1.013428,0.005005,30
08:58:19.548 -> 145220,0.022583,-1.013916,0.004150,35
08:58:19.647 -> 145320,0.027466,-1.028687,0.004517,49
08:58:19.746 -> 145420,0.020996,-1.012207,0.007324,50
08:58:19.844 -> 145520,0.023071,-1.014404,0.003662,54
08:58:19.944 -> 145620,0.022827,-1.013550,0.004150,37
08:58:20.043 -> 145720,0.023926,-1.014893,0.005005,48
08:58:20.142 -> 145820,0.023438,-1.013428,0.004395,45
08:58:20.241 -> 145920,0.027710,-0.992554,-0.003052,109
08:58:20.340 -> 146020,0.024902,-1.012695,0.003662,41
08:58:20.439 -> 146120,0.023438,-1.014526,0.003418,36
08:58:20.538 -> 146220,0.023315,-1.014648,0.004272,38
08:58:20.635 -> 146320,0.023071,-1.014160,0.005371,37
08:58:20.735 -> 146420,0.021484,-1.014038,-0.001343,128
08:58:20.834 -> 146520,0.023438,-1.013062,0.004395,34
08:58:20.933 -> 146620,0.022705,-1.014526,0.005615,33
08:58:21.031 -> 146720,0.022949,-1.013916,0.004395,33
08:58:21.128 -> 146820,0.023438,-1.014160,0.004395,29
08:58:21.226 -> 146920,0.025146,-1.062378,0.059570,53
08:58:21.325 -> 147020,0.023926,-1.012939,0.004395,41
08:58:21.422 -> 147120,0.023193,-1.015503,0.005005,27
08:58:21.521 -> 147220,0.023315,-1.014038,0.004028,26
08:58:21.653 -> 147320,0.023682,-1.013672,0.004028,33
08:58:21.751 -> 147420,0.057129,-0.944092,-0.037231,33
08:58:21.851 -> 147520,0.022217,-1.014038,0.001953,33
08:58:21.948 -> 147620,0.024170,-1.013916,0.005127,22
08:58:22.045 -> 147720,0.023438,-1.014282,0.004395,28
08:58:22.145 -> 147820,0.023071,-1.014771,0.003784,27
08:58:22.244 -> 147920,0.008057,-0.996826,0.007202,27
08:58:22.343 -> 148020,0.021240,-1.020996,0.007568,61
08:58:22.442 -> 148120,0.024048,-1.014038,0.002930,23
08:58:22.541 -> 148220,0.022583,-1.013550,0.003662,26
08:58:22.641 -> 148320,0.024048,-1.014038,0.004761,19
08:58:22.740 -> 148420,0.023315,-1.013794,0.004272,21
08:58:22.840 -> 148520,0.026733,-1.005127,-0.001587,140
08:58:22.939 -> 148620,0.024048,-1.014893,0.004639,23
08:58:23.038 -> 148720,0.023193,-1.014038,0.004517,25
08:58:23.136 -> 148820,0.023560,-1.013550,0.004028,25
08:58:23.235 -> 148920,0.023438,-1.014282,0.004395,19
08:58:23.334 -> 149020,0.023926,-0.994629,-0.020020,111
08:58:23.433 -> 149120,0.024902,-1.014160,0.005981,23
08:58:23.531 -> 149220,0.023193,-1.015015,0.005127,21
08:58:23.630 -> 149320,0.023438,-1.013428,0.004395,18
08:58:23.728 -> 149420,0.023315,-1.013916,0.004639,20
08:58:23.827 -> 149520,0.013062,-1.039307,0.015015,89
08:58:23.925 -> 149620,0.022949,-1.018066,0.000854,24
08:58:24.023 -> 149720,0.022949,-1.015137,0.003540,26
08:58:24.122 -> 149820,0.024414,-1.014526,0.004761,17
08:58:24.254 -> 149920,0.024170,-1.013794,0.004883,21
08:58:24.353 -> 150020,0.012329,-1.045654,0.004272,27
08:58:24.453 -> 150120,0.021606,-1.020874,0.011963,38
08:58:24.552 -> 150220,0.023804,-1.013550,0.006592,23
08:58:24.651 -> 150320,0.024170,-1.013916,0.004639,21
08:58:24.751 -> 150420,0.023193,-1.013916,0.003906,18
08:58:24.849 -> 150520,0.027222,-1.033447,0.003174,18
08:58:24.949 -> 150620,0.021362,-1.009399,0.004883,43
08:58:25.048 -> 150720,0.023804,-1.014038,0.002319,20
08:58:25.145 -> 150820,0.022827,-1.013916,0.005371,18
08:58:25.245 -> 150920,0.023315,-1.013550,0.004517,17
08:58:25.344 -> 151020,0.023682,-1.013794,0.003662,22
08:58:25.443 -> 151120,0.029053,-0.992065,-0.000732,107
08:58:25.541 -> 151220,0.024414,-1.013672,0.004517,24
08:58:25.641 -> 151320,0.021973,-1.014160,0.004272,17
08:58:25.739 -> 151420,0.023438,-1.014282,0.004517,19
08:58:25.838 -> 151520,0.024292,-1.014038,0.005615,16
08:58:25.937 -> 151620,0.027588,-1.017822,0.012939,147
08:58:26.036 -> 151720,0.024780,-1.012817,0.006470,32
08:58:26.135 -> 151820,0.022949,-1.014404,0.005249,19
08:58:26.235 -> 151920,0.023438,-1.013306,0.004395,19
08:58:26.334 -> 152020,0.022705,-1.013550,0.004272,21
08:58:26.434 -> 152120,0.029785,-1.049561,0.046875,64
08:58:26.533 -> 152220,0.024414,-1.013428,0.003784,26
08:58:26.632 -> 152320,0.024170,-1.014282,0.004028,19
08:58:26.731 -> 152420,0.023315,-1.014160,0.003052,28
08:58:26.829 -> 152520,0.023315,-1.013916,0.004517,28
08:58:26.928 -> 152620,0.037354,-0.919922,-0.034058,44
08:58:27.026 -> 152720,0.021851,-1.015503,0.006348,35
08:58:27.125 -> 152820,0.024048,-1.013428,0.004761,33
08:58:27.224 -> 152920,0.022827,-1.013672,0.004761,32
08:58:27.323 -> 153020,0.023315,-1.015015,0.004395,22
08:58:27.454 -> 153120,0.030273,-0.958252,0.013184,28
08:58:27.553 -> 153220,0.020020,-1.015747,0.007812,57
08:58:27.652 -> 153320,0.023560,-1.014526,0.002930,29
08:58:27.751 -> 153420,0.023804,-1.014282,0.003784,26
08:58:27.849 -> 153520,0.022705,-1.014404,0.004639,24
08:58:27.948 -> 153620,0.023804,-1.013794,0.003662,23
08:58:28.047 -> 153720,0.028198,-0.997192,-0.002563,118
08:58:28.146 -> 153820,0.022827,-1.015015,0.005859,20
08:58:28.246 -> 153920,0.024780,-1.014038,0.004761,25
08:58:28.344 -> 154020,0.023804,-1.013672,0.004517,25
08:58:28.443 -> 154120,0.023438,-1.012939,0.004639,21
08:58:28.542 -> 154220,0.017700,-0.999512,-0.018311,131
08:58:28.641 -> 154320,0.022827,-1.016113,0.005737,20
08:58:28.741 -> 154420,0.023071,-1.014282,0.003784,22
08:58:28.839 -> 154520,0.024048,-1.014404,0.004272,21
08:58:28.937 -> 154620,0.023682,-1.013306,0.005737,19
08:58:29.035 -> 154720,0.017456,-1.060669,0.037109,102
08:58:29.132 -> 154820,0.022583,-1.017700,0.002686,18
08:58:29.231 -> 154920,0.023682,-1.015259,0.005127,19
08:58:29.331 -> 155020,0.023315,-1.013794,0.004517,20
08:58:29.429 -> 155120,0.023438,-1.014893,0.004395,19
08:58:29.527 -> 155220,0.040161,-0.986328,-0.021851,20
08:58:29.626 -> 155320,0.023560,-1.019653,0.007324,24
08:58:29.725 -> 155420,0.023193,-1.014038,0.005127,21
08:58:29.823 -> 155520,0.023193,-1.014404,0.004395,16
08:58:29.921 -> 155620,0.024536,-1.013916,0.004272,16
08:58:30.053 -> 155720,0.016357,-1.018066,0.003662,23
08:58:30.152 -> 155820,0.022461,-1.007568,-0.000244,62
08:58:30.251 -> 155920,0.023560,-1.014893,0.002319,29
08:58:30.349 -> 156020,0.022461,-1.013672,0.004639,33
08:58:30.449 -> 156120,0.023315,-1.014282,0.003540,28
08:58:30.548 -> 156220,0.023438,-1.013184,0.005005,17
08:58:30.647 -> 156320,0.024048,-0.996216,0.000732,102
08:58:30.747 -> 156420,0.024902,-1.014404,0.002930,13
08:58:30.846 -> 156520,0.023682,-1.013428,0.005005,11
08:58:30.945 -> 156620,0.023193,-1.013672,0.004883,13
08:58:31.044 -> 156720,0.023682,-1.014404,0.005737,13
08:58:31.142 -> 156820,0.029053,-1.028687,0.018921,140
08:58:31.242 -> 156920,0.024658,-1.015137,0.005859,20
08:58:31.340 -> 157020,0.023682,-1.014038,0.005493,14
08:58:31.439 -> 157120,0.023438,-1.013428,0.002686,13
08:58:31.539 -> 157220,0.023315,-1.014282,0.003784,15
08:58:31.637 -> 157320,0.020996,-1.028564,0.021973,84
08:58:31.737 -> 157420,0.024292,-1.017212,0.002197,16
08:58:31.835 -> 157520,0.024048,-1.013794,0.004639,14
08:58:31.933 -> 157620,0.023193,-1.014160,0.004272,19
08:58:32.031 -> 157720,0.023071,-1.014648,0.004272,19
08:58:32.131 -> 157820,0.034668,-0.933105,-0.013550,41
08:58:32.230 -> 157920,0.022217,-1.018555,0.012207,20
08:58:32.330 -> 158020,0.023438,-1.013184,0.003052,16
08:58:32.429 -> 158120,0.024048,-1.013550,0.005005,15
08:58:32.528 -> 158220,0.023315,-1.014648,0.003418,12
08:58:32.626 -> 158320,0.016479,-0.949585,0.006348,12
08:58:32.724 -> 158420,0.021240,-1.009766,0.005371,44
08:58:32.821 -> 158520,0.023560,-1.014160,0.003418,18
08:58:32.953 -> 158620,0.023193,-1.014038,0.003906,12
08:58:33.052 -> 158720,0.023560,-1.014648,0.004517,12
08:58:33.150 -> 158820,0.023315,-1.014038,0.004272,14
08:58:33.251 -> 158920,0.028442,-0.990845,-0.001831,99
08:58:33.350 -> 159020,0.023926,-1.014771,0.005371,16
08:58:33.449 -> 159120,0.023682,-1.013428,0.004028,15
08:58:33.548 -> 159220,0.022949,-1.013550,0.004517,13
08:58:33.647 -> 159320,0.023315,-1.014526,0.004028,14
08:58:33.747 -> 159420,0.022217,-1.011475,0.006714,148
08:58:33.847 -> 159520,0.023315,-1.015381,0.006348,13
08:58:33.945 -> 159620,0.022827,-1.014526,0.004272,12
08:58:34.043 -> 159720,0.023804,-1.013794,0.003540,17
08:58:34.143 -> 159820,0.023193,-1.014282,0.003662,14
08:58:34.242 -> 159920,0.037720,-1.058228,0.049194,127
08:58:34.340 -> 160020,0.021851,-1.017456,0.003052,16
08:58:34.440 -> 160120,0.025146,-1.014893,0.005005,13
08:58:34.539 -> 160220,0.024780,-1.013916,0.004639,14
08:58:34.637 -> 160320,0.022705,-1.013916,0.004395,10
08:58:34.735 -> 160420,0.048950,-0.934937,-0.031860,16
08:58:34.833 -> 160520,0.025024,-1.015137,0.002686,26
08:58:34.933 -> 160620,0.023560,-1.013184,0.003540,14
08:58:35.031 -> 160720,0.022705,-1.014404,0.004639,12
08:58:35.130 -> 160820,0.023804,-1.014038,0.003540,12
08:58:35.228 -> 160920,0.020142,-0.979004,0.009521,14
08:58:35.327 -> 161020,0.024536,-1.010254,-0.001099,40
08:58:35.426 -> 161120,0.024536,-1.013428,0.002930,13
08:58:35.523 -> 161220,0.024048,-1.014526,0.004883,14
08:58:35.621 -> 161320,0.022949,-1.013916,0.004395,14
08:58:35.752 -> 161420,0.023560,-1.013916,0.004395,16
08:58:35.853 -> 161520,0.027100,-1.009766,0.001465,74
08:58:35.952 -> 161620,0.023804,-1.014893,0.004883,17
08:58:36.050 -> 161720,0.023071,-1.014893,0.004150,15
08:58:36.150 -> 161820,0.022827,-1.014160,0.004395,12
08:58:36.248 -> 161920,0.022949,-1.013794,0.004883,15
08:58:36.347 -> 162020,0.015259,-1.039429,0.012939,126
08:58:36.446 -> 162120,0.024414,-1.015259,0.005005,16
08:58:36.546 -> 162220,0.023071,-1.014160,0.005615,10
08:58:36.645 -> 162320,0.022827,-1.013672,0.004272,15
08:58:36.745 -> 162420,0.023438,-1.013794,0.004761,13
08:58:36.845 -> 162520,0.002930,-1.009644,-0.013794,90
08:58:36.943 -> 162620,0.023071,-1.017090,0.002441,18
08:58:37.043 -> 162720,0.023682,-1.013550,0.004272,13
08:58:37.142 -> 162820,0.023315,-1.013428,0.004517,13
08:58:37.241 -> 162920,0.023315,-1.013916,0.004150,16
08:58:37.339 -> 163020,0.024414,-0.991577,0.007080,50
08:58:37.437 -> 163120,0.023682,-1.018311,0.008545,20
08:58:37.536 -> 163220,0.022949,-1.013672,0.003296,13
08:58:37.635 -> 163320,0.024048,-1.013672,0.004761,14
08:58:37.734 -> 163420,0.023193,-1.014160,0.003662,15
08:58:37.833 -> 163520,0.053589,-0.985352,-0.018066,15
08:58:37.932 -> 163620,0.022949,-1.007812,0.000122,40
08:58:38.030 -> 163720,0.023804,-1.014404,0.004150,14
08:58:38.129 -> 163820,0.023071,-1.013184,0.004639,10
08:58:38.225 -> 163920,0.023193,-1.013916,0.004883,13
08:58:38.323 -> 164020,0.022705,-1.013916,0.004395,11
08:58:38.421 -> 164120,0.029541,-0.998901,-0.002686,109
08:58:38.521 -> 164220,0.022583,-1.014648,0.004395,20
08:58:38.650 -> 164320,0.022705,-1.014160,0.003906,12
08:58:38.750 -> 164420,0.022705,-1.013672,0.004272,10
08:58:38.848 -> 164520,0.023804,-1.013916,0.003662,13
08:58:38.946 -> 164620,0.026245,-1.026001,0.012451,138
08:58:39.045 -> 164720,0.022949,-1.013672,0.006226,13
08:58:39.145 -> 164820,0.022461,-1.012939,0.004395,11
08:58:39.243 -> 164920,0.023926,-1.014526,0.003418,12
08:58:39.343 -> 165020,0.023560,-1.014771,0.004150,13
08:58:39.440 -> 165120,0.022095,-1.029785,0.022949,135
08:58:39.539 -> 165220,0.022461,-1.014771,0.003296,16
08:58:39.638 -> 165320,0.024048,-1.013916,0.005493,14
08:58:39.737 -> 165420,0.023926,-1.014404,0.005249,11
08:58:39.835 -> 165520,0.023438,-1.013672,0.004639,9
08:58:39.934 -> 165620,0.034058,-0.937500,-0.020996,33
08:58:40.032 -> 165720,0.024780,-1.012207,0.005859,23
08:58:40.131 -> 165820,0.023438,-1.013062,0.004028,12
08:58:40.230 -> 165920,0.023926,-1.014282,0.005005,11
08:58:40.329 -> 166020,0.024170,-1.014282,0.004639,11
08:58:40.428 -> 166120,0.015503,-0.948364,0.004883,11
08:58:40.526 -> 166220,0.024292,-1.014893,0.004272,44
08:58:40.623 -> 166320,0.024048,-1.014038,0.004395,12
08:58:40.721 -> 166420,0.023438,-1.013428,0.004639,12
08:58:40.821 -> 166520,0.023560,-1.013794,0.003906,16
08:58:40.952 -> 166620,0.022827,-1.013672,0.003662,11
08:58:41.051 -> 166720,0.026611,-1.026367,0.008057,63
08:58:41.150 -> 166820,0.021851,-1.015503,0.004883,18
08:58:41.248 -> 166920,0.023804,-1.013794,0.003662,14
08:58:41.346 -> 167020,0.023071,-1.013428,0.005371,15
08:58:41.446 -> 167120,0.022827,-1.014404,0.003540,15
08:58:41.546 -> 167220,0.015747,-1.038940,0.025635,121
08:58:41.644 -> 167320,0.025269,-1.014282,0.006104,18
08:58:41.744 -> 167420,0.022827,-1.013550,0.003906,17
08:58:41.842 -> 167520,0.022461,-1.014771,0.004150,16
08:58:41.940 -> 167620,0.024170,-1.013672,0.004761,16
08:58:42.040 -> 167720,0.025146,-1.000244,-0.006958,98
08:58:42.138 -> 167820,0.020386,-1.017212,0.003662,15
08:58:42.238 -> 167920,0.022461,-1.013550,0.004028,18
08:58:42.337 -> 168020,0.024292,-1.013428,0.005249,16
08:58:42.435 -> 168120,0.026489,-1.014404,0.003662,16
08:58:42.535 -> 168220,0.027100,-1.021851,0.020752,16
08:58:42.632 -> 168320,0.025757,-1.016724,-0.000122,23
08:58:42.731 -> 168420,0.019653,-1.013184,0.003906,15
08:58:42.830 -> 168520,0.019043,-1.014526,0.003540,18
08:58:42.928 -> 168620,0.023071,-1.014160,0.003784,15
08:58:43.027 -> 168720,0.005493,-1.099243,0.018555,17
08:58:43.126 -> 168820,0.028320,-1.012573,-0.002441,40
08:58:43.224 -> 168920,0.023438,-1.014771,0.007812,20
08:58:43.322 -> 169020,0.023682,-1.013062,0.002808,18
08:58:43.420 -> 169120,0.019043,-1.015015,-0.008057,19
08:58:43.552 -> 169220,0.019653,-1.013062,0.005615,124
08:58:43.651 -> 169320,0.020630,-1.013306,0.002930,44
08:58:43.749 -> 169420,0.026245,-1.015015,0.004761,32
08:58:43.847 -> 169520,0.022705,-1.013916,0.005005,30
08:58:43.947 -> 169620,0.025146,-1.015381,0.004639,32
08:58:44.043 -> 169720,0.021851,-1.013794,0.005615,29
08:58:44.142 -> 169820,0.023438,-1.013672,0.004028,27
08:58:44.242 -> 169920,0.022217,-1.013184,0.004150,25
08:58:44.342 -> 170020,0.024414,-1.013428,0.001953,25
08:58:44.439 -> 170120,0.023682,-1.014038,0.004028,28
08:58:44.538 -> 170220,0.023438,-1.013550,0.002563,35
08:58:44.637 -> 170320,0.023071,-1.014404,0.004272,32
08:58:44.736 -> 170420,0.022461,-1.014404,0.005005,28
08:58:44.834 -> 170520,0.024048,-1.014526,0.004272,35
08:58:44.933 -> 170620,0.024658,-1.014160,0.004639,32
08:58:45.033 -> 170720,0.023682,-1.014160,0.004395,33
08:58:45.132 -> 170820,0.026489,-1.013794,0.005127,34
08:58:45.230 -> 170920,0.021118,-1.013794,0.004028,40
08:58:45.329 -> 171020,0.024536,-1.013428,0.003784,41
08:58:45.428 -> 171120,0.022095,-1.014526,0.004028,38
08:58:45.526 -> 171220,0.023071,-1.013672,0.005249,54
08:58:45.624 -> 171320,0.023193,-1.014160,0.003906,39
08:58:45.722 -> 171420,0.029785,-1.012329,0.004028,136
08:58:45.821 -> 171520,0.022583,-1.014771,0.003052,89
08:58:45.952 -> 171620,0.023804,-1.014771,0.004395,36
08:58:46.052 -> 171720,0.023438,-1.014160,0.005005,32
08:58:46.150 -> 171820,0.023682,-1.013916,0.005249,31
08:58:46.249 -> 171920,0.023438,-1.014404,0.004639,35
08:58:46.349 -> 172020,0.022949,-1.014282,0.005371,29
08:58:46.448 -> 172120,0.024170,-1.013672,0.002441,29
08:58:46.546 -> 172220,0.022949,-1.013672,0.005127,24
08:58:46.645 -> 172320,0.023438,-1.013794,0.003174,27
08:58:46.743 -> 172420,0.021484,-1.014526,0.007568,24
08:58:46.843 -> 172520,0.022339,-1.013672,0.003662,30
08:58:46.942 -> 172620,0.023560,-1.014404,0.002808,30
08:58:47.041 -> 172720,0.022949,-1.014038,0.004761,25
08:58:47.139 -> 172820,0.023804,-1.013306,0.004639,26
08:58:47.240 -> 172920,0.022949,-1.013916,0.004761,25
08:58:47.338 -> 173020,0.023926,-1.013306,0.004395,21
08:58:47.437 -> 173120,0.023438,-1.013672,0.004028,25
08:58:47.536 -> 173220,0.022949,-1.013428,0.004150,28
08:58:47.633 -> 173320,0.022705,-1.013794,0.004517,25
08:58:47.733 -> 173420,0.022949,-1.013428,0.003662,22
08:58:47.831 -> 173520,0.023804,-1.013550,0.004395,19
08:58:47.930 -> 173620,0.023926,-1.014160,0.005127,22
08:58:48.027 -> 173720,0.023926,-1.014893,0.004395,24
08:58:48.126 -> 173820,0.022827,-1.014771,0.005005,20
08:58:48.224 -> 173920,0.023438,-1.013794,0.004272,18
08:58:48.323 -> 174020,0.023315,-1.013916,0.005371,19
08:58:48.422 -> 174120,0.023315,-1.013916,0.004028,20
08:58:48.521 -> 174220,0.023438,-1.014038,0.003174,21
08:58:48.651 -> 174320,0.022705,-1.013916,0.003296,25
08:58:48.750 -> 174420,0.022949,-1.014282,0.003418,21
08:58:48.849 -> 174520,0.023438,-1.013916,0.004150,18
08:58:48.948 -> 174620,0.026123,-1.016357,0.002930,19
08:58:49.047 -> 174720,0.023804,-1.011230,0.003296,21
08:58:49.145 -> 174820,0.023071,-1.013306,0.003784,21
08:58:49.244 -> 174920,0.023682,-1.013794,0.006226,19
08:58:49.343 -> 175020,0.022461,-1.015015,0.002319,46
08:58:49.442 -> 175120,0.024048,-1.013306,0.005859,19
08:58:49.540 -> 175220,0.023682,-1.013916,0.003906,21
08:58:49.640 -> 175320,0.023193,-1.013794,0.004517,18
08:58:49.738 -> 175420,0.023193,-1.014038,0.004761,19
08:58:49.837 -> 175520,0.022583,-1.014404,0.004272,17
08:58:49.936 -> 175620,0.024780,-1.013428,0.004395,15
08:58:50.036 -> 175720,0.022827,-1.014282,0.004028,15
08:58:50.134 -> 175820,0.023071,-1.013916,0.004761,11
08:58:50.234 -> 175920,0.022949,-1.013794,0.004150,6
08:58:50.335 -> 176020,0.022949,-1.013428,0.003906,4
08:58:50.433 -> 176120,0.023926,-1.014160,0.004395,3
08:58:50.532 -> 176220,0.029297,-1.011719,0.011230,2
08:58:50.631 -> 176320,0.018555,-1.025513,-0.027954,18
08:58:50.730 -> 176420,0.024170,-1.012695,0.010498,14
08:58:50.830 -> 176520,0.024902,-1.012573,0.008789,1
08:58:50.929 -> 176620,0.023926,-1.013916,0.005249,3
08:58:51.027 -> 176720,0.023804,-1.014893,0.002563,3
08:58:51.126 -> 176820,0.023071,-1.013672,0.005615,2
08:58:51.225 -> 176920,0.022217,-1.016968,0.006592,2
08:58:51.324 -> 177020,0.025879,-1.013672,0.004272,4
08:58:51.422 -> 177120,-0.008911,-1.155884,0.011475,110
08:58:51.520 -> 177220,0.015747,-1.059448,0.035889,188
08:58:51.651 -> 177320,0.036499,-1.153198,-0.000977,244
08:58:51.750 -> 177420,-0.026733,-1.119995,0.036865,190
08:58:51.849 -> 177520,0.009277,-1.089355,0.000610,225
08:58:51.948 -> 177620,-0.003784,-1.155151,0.016846,181
